,STATE,STATEFP,COUNTY,NAMELSAD,COUNTYFP,PRES_RES_RECEIVING_COLLCTN,PRES_N_RES_RECEIVING_COLLCTN,epa_data,cbsa_fips,cbsa_name,metro_micro,central_outlying_county
2532,IN,18,Starke,Starke County,149,11625.0,0.0,True,,,Rural Area,
2533,IN,18,Miami,Miami County,103,23819.0,0.0,True,37940.0,"Peru, IN",Micropolitan Statistical Area,Central
2534,IN,18,Ripley,Ripley County,137,14203.0,0.0,True,,,Rural Area,
2535,IN,18,Orange,Orange County,117,7868.0,610.0,True,,,Rural Area,
2536,IN,18,Harrison,Harrison County,61,8631.0,545.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Outlying
2537,IN,18,Union,Union County,161,10394.0,0.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Outlying
2538,IN,18,Scott,Scott County,143,10788.0,0.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Outlying
2539,IN,18,Lawrence,Lawrence County,93,21381.0,0.0,True,13260.0,"Bedford, IN",Micropolitan Statistical Area,Central
2540,IN,18,Randolph,Randolph County,135,13692.0,550.0,True,,,Rural Area,
2541,IN,18,Pike,Pike County,125,4871.0,0.0,True,27540.0,"Jasper, IN",Micropolitan Statistical Area,Outlying
2542,IN,18,Spencer,Spencer County,147,13035.0,300.0,True,,,Rural Area,
2543,IN,18,Steuben,Steuben County,151,19016.0,11765.0,True,11420.0,"Angola, IN",Micropolitan Statistical Area,Central
2544,IN,18,Clinton,Clinton County,23,21417.0,0.0,True,23140.0,"Frankfort, IN",Micropolitan Statistical Area,Central
2545,IN,18,Boone,Boone County,11,38978.0,0.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Central
2546,IN,18,Adams,Adams County,1,16692.0,70.0,True,19540.0,"Decatur, IN",Micropolitan Statistical Area,Central
2547,IN,18,Monroe,Monroe County,105,87053.0,0.0,True,14020.0,"Bloomington, IN",Metropolitan Statistical Area,Central
2548,IN,18,Brown,Brown County,13,1365.0,0.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Outlying
2549,IN,18,Decatur,Decatur County,31,13992.0,0.0,True,24700.0,"Greensburg, IN",Micropolitan Statistical Area,Central
2550,IN,18,Crawford,Crawford County,25,2767.0,0.0,True,,,Rural Area,
2551,IN,18,Fayette,Fayette County,41,19082.0,0.0,True,18220.0,"Connersville, IN",Micropolitan Statistical Area,Central
2552,IN,18,Ohio,Ohio County,115,2427.0,0.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Outlying
2553,IN,18,Howard,Howard County,67,63958.0,0.0,True,29020.0,"Kokomo, IN",Metropolitan Statistical Area,Central
2554,IN,18,Grant,Grant County,53,50327.0,0.0,True,31980.0,"Marion, IN",Micropolitan Statistical Area,Central
2555,IN,18,Lake,Lake County,89,461466.0,141462.0,True,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Central
2556,IN,18,Jefferson,Jefferson County,77,18562.0,0.0,True,31500.0,"Madison, IN",Micropolitan Statistical Area,Central
2557,IN,18,DeKalb,DeKalb County,33,26354.0,0.0,True,12140.0,"Auburn, IN",Micropolitan Statistical Area,Central
2558,IN,18,Cass,Cass County,17,23543.0,0.0,True,30900.0,"Logansport, IN",Micropolitan Statistical Area,Central
2559,IN,18,Pulaski,Pulaski County,131,5112.0,0.0,True,,,Rural Area,
2560,IN,18,Wayne,Wayne County,177,54721.0,1275.0,True,39980.0,"Richmond, IN",Micropolitan Statistical Area,Central
2561,IN,18,Marshall,Marshall County,99,20258.0,2193.0,True,38500.0,"Plymouth, IN",Micropolitan Statistical Area,Central
2562,IN,18,Vigo,Vigo County,167,84453.0,1029.0,True,45460.0,"Terre Haute, IN",Metropolitan Statistical Area,Central
2563,IN,18,LaPorte,LaPorte County,91,60144.0,0.0,True,33140.0,"Michigan City-La Porte, IN",Metropolitan Statistical Area,Central
2564,IN,18,Fulton,Fulton County,49,13222.0,0.0,True,,,Rural Area,
2565,IN,18,Madison,Madison County,95,128261.0,0.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Outlying
2566,IN,18,Perry,Perry County,123,11175.0,0.0,True,,,Rural Area,
2567,IN,18,Putnam,Putnam County,133,16712.0,711.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Outlying
2568,IN,18,Greene,Greene County,55,14380.0,0.0,True,,,Rural Area,
2569,IN,18,Wells,Wells County,179,14283.0,0.0,True,23060.0,"Fort Wayne, IN",Metropolitan Statistical Area,Outlying
2570,IN,18,Owen,Owen County,119,3272.0,0.0,True,14020.0,"Bloomington, IN",Metropolitan Statistical Area,Outlying
2571,IN,18,Washington,Washington County,175,8404.0,0.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Outlying
2572,IN,18,Rush,Rush County,139,9489.0,0.0,True,,,Rural Area,
2573,IN,18,Tipton,Tipton County,159,9738.0,0.0,True,,,Rural Area,
2574,IN,18,Dubois,Dubois County,37,22277.0,652.0,True,27540.0,"Jasper, IN",Micropolitan Statistical Area,Central
2575,IN,18,Warren,Warren County,171,2878.0,0.0,True,,,Rural Area,
2576,IN,18,Shelby,Shelby County,145,19833.0,0.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Outlying
2577,IN,18,Gibson,Gibson County,51,17377.0,0.0,True,,,Rural Area,
2578,IN,18,Switzerland,Switzerland County,155,7137.0,0.0,True,,,Rural Area,
2579,IN,18,Vanderburgh,Vanderburgh County,163,185923.0,4000.0,True,21780.0,"Evansville, IN-KY",Metropolitan Statistical Area,Central
2580,IN,18,Clark,Clark County,19,77125.0,3575.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Central
2581,IN,18,Franklin,Franklin County,47,5607.0,0.0,True,,,Rural Area,
2582,IN,18,Jackson,Jackson County,71,25432.0,0.0,True,42980.0,"Seymour, IN",Micropolitan Statistical Area,Central
2583,IN,18,Wabash,Wabash County,169,20022.0,0.0,True,47340.0,"Wabash, IN",Micropolitan Statistical Area,Central
2584,IN,18,Benton,Benton County,7,5956.0,0.0,True,29200.0,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,Outlying
2585,IN,18,Allen,Allen County,3,227550.0,114525.0,True,23060.0,"Fort Wayne, IN",Metropolitan Statistical Area,Central
2586,IN,18,Noble,Noble County,113,25374.0,0.0,True,28340.0,"Kendallville, IN",Micropolitan Statistical Area,Central
2587,IN,18,Dearborn,Dearborn County,29,23236.0,190.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Outlying
2588,IN,18,Elkhart,Elkhart County,39,101225.0,0.0,True,21140.0,"Elkhart-Goshen, IN",Metropolitan Statistical Area,Central
2589,IN,18,Blackford,Blackford County,9,12013.0,0.0,True,,,Rural Area,
2590,IN,18,Johnson,Johnson County,81,57255.0,1119.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Central
2591,IN,18,Jennings,Jennings County,79,12026.0,0.0,True,35860.0,"North Vernon, IN",Micropolitan Statistical Area,Central
2592,IN,18,Huntington,Huntington County,69,25219.0,0.0,True,26540.0,"Huntington, IN",Micropolitan Statistical Area,Central
2593,IN,18,LaGrange,LaGrange County,87,13472.0,0.0,True,,,Rural Area,
2594,IN,18,Newton,Newton County,111,5328.0,0.0,True,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Outlying
2595,IN,18,St. Joseph,St. Joseph County,141,160661.0,11600.0,True,43780.0,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,Central
2596,IN,18,Morgan,Morgan County,109,26207.0,214.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Central
2597,IN,18,Porter,Porter County,127,81218.0,2126.0,True,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Central
2598,IN,18,Henry,Henry County,65,33580.0,0.0,True,35220.0,"New Castle, IN",Micropolitan Statistical Area,Central
2599,IN,18,Montgomery,Montgomery County,107,25952.0,0.0,True,18820.0,"Crawfordsville, IN",Micropolitan Statistical Area,Central
2600,IN,18,Fountain,Fountain County,45,10026.0,838.0,True,,,Rural Area,
2601,IN,18,Floyd,Floyd County,43,45177.0,3154.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Central
2602,IN,18,Parke,Parke County,121,5442.0,0.0,True,,,Rural Area,
2603,IN,18,Daviess,Daviess County,27,18970.0,0.0,True,47780.0,"Washington, IN",Micropolitan Statistical Area,Central
2604,IN,18,Warrick,Warrick County,173,38018.0,0.0,True,21780.0,"Evansville, IN-KY",Metropolitan Statistical Area,Central
2605,IN,18,Kosciusko,Kosciusko County,85,32329.0,0.0,True,47700.0,"Warsaw, IN",Micropolitan Statistical Area,Central
2606,IN,18,Marion,Marion County,97,760044.0,256238.0,True,26900.0,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,Central
2607,MI,26,Alger,Alger County,3,3326.0,0.0,True,,,Rural Area,
2608,MI,26,Huron,Huron County,63,13733.0,1971.0,True,,,Rural Area,
2609,MI,26,Hillsdale,Hillsdale County,59,17878.0,0.0,True,25880.0,"Hillsdale, MI",Micropolitan Statistical Area,Central
2610,MI,26,Leelanau,Leelanau County,89,7904.0,0.0,True,45900.0,"Traverse City, MI",Micropolitan Statistical Area,Outlying
2611,MI,26,Clare,Clare County,35,7100.0,0.0,True,,,Rural Area,
2612,MI,26,Baraga,Baraga County,13,6680.0,0.0,True,,,Rural Area,
2613,MI,26,Cheboygan,Cheboygan County,31,4876.0,0.0,True,,,Rural Area,
2614,MI,26,Barry,Barry County,15,20138.0,0.0,True,24340.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,Outlying
2615,MI,26,Dickinson,Dickinson County,43,19161.0,0.0,True,27020.0,"Iron Mountain, MI-WI",Micropolitan Statistical Area,Central
2616,MI,26,Chippewa,Chippewa County,33,16688.0,0.0,True,42300.0,"Sault Ste. Marie, MI",Micropolitan Statistical Area,Central
2617,MI,26,Alpena,Alpena County,7,10490.0,0.0,True,10980.0,"Alpena, MI",Micropolitan Statistical Area,Central
2618,MI,26,Kalamazoo,Kalamazoo County,77,163275.0,0.0,True,28020.0,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,Central
2619,MI,26,Menominee,Menominee County,109,11042.0,0.0,True,31940.0,"Marinette, WI-MI",Micropolitan Statistical Area,Central
2620,MI,26,Grand Traverse,Grand Traverse County,55,49092.0,0.0,True,45900.0,"Traverse City, MI",Micropolitan Statistical Area,Central
2621,MI,26,Mackinac,Mackinac County,97,3591.0,0.0,True,,,Rural Area,
2622,MI,26,Kalkaska,Kalkaska County,79,2189.0,0.0,True,45900.0,"Traverse City, MI",Micropolitan Statistical Area,Outlying
2623,MI,26,Ottawa,Ottawa County,139,108509.0,0.0,True,24340.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,Outlying
2624,MI,26,Roscommon,Roscommon County,143,13575.0,0.0,True,,,Rural Area,
2625,MI,26,Saginaw,Saginaw County,145,161134.0,0.0,True,40980.0,"Saginaw, MI",Metropolitan Statistical Area,Central
2626,MI,26,Gratiot,Gratiot County,57,29556.0,0.0,True,10940.0,"Alma, MI",Micropolitan Statistical Area,Central
2627,MI,26,Wayne,Wayne County,163,1866076.0,2025.0,True,19820.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Central
2628,MI,26,Oscoda,Oscoda County,135,0.0,0.0,False,,,Rural Area,
2629,MI,26,Bay,Bay County,17,91734.0,0.0,True,13020.0,"Bay City, MI",Metropolitan Statistical Area,Central
2630,MI,26,Muskegon,Muskegon County,121,149529.0,0.0,True,34740.0,"Muskegon, MI",Metropolitan Statistical Area,Central
2631,MI,26,Ogemaw,Ogemaw County,129,8170.0,0.0,True,,,Rural Area,
2632,MI,26,Keweenaw,Keweenaw County,83,153.0,0.0,True,26340.0,"Houghton, MI",Micropolitan Statistical Area,Outlying
2633,MI,26,Houghton,Houghton County,61,18809.0,0.0,True,26340.0,"Houghton, MI",Micropolitan Statistical Area,Central
2634,MI,26,Luce,Luce County,95,2553.0,0.0,True,,,Rural Area,
2635,MI,26,Oceana,Oceana County,127,6004.0,0.0,True,,,Rural Area,
2636,MI,26,Jackson,Jackson County,75,119757.0,0.0,True,27100.0,"Jackson, MI",Metropolitan Statistical Area,Central
2637,MI,26,Montcalm,Montcalm County,117,17917.0,0.0,True,24340.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,Outlying
2638,MI,26,Sanilac,Sanilac County,151,9772.0,0.0,True,,,Rural Area,
2639,MI,26,Isabella,Isabella County,73,39187.0,0.0,True,34380.0,"Mount Pleasant, MI",Micropolitan Statistical Area,Central
2640,MI,26,Cass,Cass County,27,11666.0,0.0,True,43780.0,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,Central
2641,MI,26,Crawford,Crawford County,39,1952.0,0.0,True,,,Rural Area,
2642,MI,26,Newaygo,Newaygo County,123,8402.0,0.0,True,,,Rural Area,
2643,MI,26,Benzie,Benzie County,19,2990.0,875.0,True,45900.0,"Traverse City, MI",Micropolitan Statistical Area,Outlying
2644,MI,26,Kent,Kent County,81,476342.0,428.0,True,24340.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,Central
2645,MI,26,Emmet,Emmet County,47,12758.0,5200.0,True,,,Rural Area,
2646,MI,26,Monroe,Monroe County,115,115317.0,0.0,True,33780.0,"Monroe, MI",Metropolitan Statistical Area,Central
2647,MI,26,Gogebic,Gogebic County,53,16098.0,0.0,True,,,Rural Area,
2648,MI,26,Livingston,Livingston County,93,35491.0,0.0,True,19820.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Outlying
2649,MI,26,Delta,Delta County,41,17400.0,0.0,True,21540.0,"Escanaba, MI",Micropolitan Statistical Area,Central
2650,MI,26,Arenac,Arenac County,11,3050.0,0.0,True,,,Rural Area,
2651,MI,26,Calhoun,Calhoun County,25,116945.0,0.0,True,12980.0,"Battle Creek, MI",Metropolitan Statistical Area,Central
2652,MI,26,Clinton,Clinton County,37,33011.0,0.0,True,29620.0,"Lansing-East Lansing, MI",Metropolitan Statistical Area,Central
2653,MI,26,Shiawassee,Shiawassee County,155,33395.0,0.0,True,37020.0,"Owosso, MI",Micropolitan Statistical Area,Central
2654,MI,26,Eaton,Eaton County,45,67433.0,0.0,True,29620.0,"Lansing-East Lansing, MI",Metropolitan Statistical Area,Central
2655,MI,26,St. Joseph,St. Joseph County,149,31423.0,0.0,True,44780.0,"Sturgis, MI",Micropolitan Statistical Area,Central
2656,MI,26,Schoolcraft,Schoolcraft County,153,3723.0,0.0,True,,,Rural Area,
2657,MI,26,St. Clair,St. Clair County,147,98919.0,0.0,True,19820.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Outlying
2658,MI,26,Manistee,Manistee County,101,8452.0,0.0,True,,,Rural Area,
2659,MI,26,Antrim,Antrim County,9,4768.0,0.0,True,,,Rural Area,
2660,MI,26,Iosco,Iosco County,69,10398.0,0.0,True,,,Rural Area,
2661,MI,26,Lake,Lake County,85,0.0,0.0,False,,,Rural Area,
2662,MI,26,Van Buren,Van Buren County,159,24484.0,0.0,True,28020.0,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,Outlying
2663,MI,26,Berrien,Berrien County,21,124903.0,0.0,True,35660.0,"Niles-Benton Harbor, MI",Metropolitan Statistical Area,Central
2664,MI,26,Missaukee,Missaukee County,113,584.0,0.0,True,15620.0,"Cadillac, MI",Micropolitan Statistical Area,Outlying
2665,MI,26,Macomb,Macomb County,99,644961.0,0.0,True,19820.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Central
2666,MI,26,Iron,Iron County,71,9055.0,0.0,True,,,Rural Area,
2667,MI,26,Lenawee,Lenawee County,91,59355.0,0.0,True,10300.0,"Adrian, MI",Micropolitan Statistical Area,Central
2668,MI,26,Ionia,Ionia County,67,30560.0,0.0,True,26960.0,"Ionia, MI",Micropolitan Statistical Area,Central
2669,MI,26,Tuscola,Tuscola County,157,19757.0,0.0,True,,,Rural Area,
2670,MI,26,Mason,Mason County,105,8958.0,0.0,True,31220.0,"Ludington, MI",Micropolitan Statistical Area,Central
2671,MI,26,Ingham,Ingham County,65,240549.0,0.0,True,29620.0,"Lansing-East Lansing, MI",Metropolitan Statistical Area,Central
2672,MI,26,Ontonagon,Ontonagon County,131,5515.0,0.0,True,,,Rural Area,
2673,MI,26,Branch,Branch County,23,20291.0,0.0,True,17740.0,"Coldwater, MI",Micropolitan Statistical Area,Central
2674,MI,26,Montmorency,Montmorency County,119,674.0,0.0,True,,,Rural Area,
2675,MI,26,Osceola,Osceola County,133,4847.0,0.0,True,,,Rural Area,
2676,MI,26,Wexford,Wexford County,165,12733.0,0.0,True,15620.0,"Cadillac, MI",Micropolitan Statistical Area,Central
2677,MI,26,Alcona,Alcona County,1,276.0,0.0,True,,,Rural Area,
2678,MI,26,Presque Isle,Presque Isle County,141,3954.0,0.0,True,,,Rural Area,
2679,MI,26,Charlevoix,Charlevoix County,29,8067.0,0.0,True,,,Rural Area,
2680,MI,26,Otsego,Otsego County,137,3681.0,0.0,True,,,Rural Area,
2681,MI,26,Genesee,Genesee County,49,332177.0,0.0,True,22420.0,"Flint, MI",Metropolitan Statistical Area,Central
2682,MI,26,Lapeer,Lapeer County,87,20147.0,0.0,True,19820.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Outlying
2683,MI,26,Marquette,Marquette County,103,38900.0,0.0,True,32100.0,"Marquette, MI",Micropolitan Statistical Area,Central
2684,MI,26,Midland,Midland County,111,42289.0,0.0,True,33220.0,"Midland, MI",Metropolitan Statistical Area,Central
2685,MI,26,Gladwin,Gladwin County,51,8678.0,0.0,True,,,Rural Area,
2686,MI,26,Washtenaw,Washtenaw County,161,306460.0,0.0,True,11460.0,"Ann Arbor, MI",Metropolitan Statistical Area,Central
2687,MI,26,Mecosta,Mecosta County,107,13008.0,0.0,True,13660.0,"Big Rapids, MI",Micropolitan Statistical Area,Central
2688,MI,26,Allegan,Allegan County,5,23623.0,0.0,True,26090.0,"Holland, MI",Micropolitan Statistical Area,Central
2689,MI,26,Oakland,Oakland County,125,1042939.0,3225.0,True,19820.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Central
2690,AK,2,Bristol Bay,Bristol Bay Borough,60,0.0,0.0,False,,,Rural Area,
2691,AK,2,North Slope,North Slope Borough,185,0.0,0.0,False,,,Rural Area,
2692,AK,2,Nome,Nome Census Area,180,0.0,0.0,False,,,Rural Area,
2693,AK,2,Bethel,Bethel Census Area,50,0.0,0.0,False,,,Rural Area,
2694,AK,2,Valdez-Cordova,Valdez-Cordova Census Area,261,0.0,0.0,False,,,Rural Area,
2695,AK,2,Matanuska-Susitna,Matanuska-Susitna Borough,170,1225.0,780.0,True,11260.0,"Anchorage, AK",Metropolitan Statistical Area,Outlying
2696,AK,2,Southeast Fairbanks,Southeast Fairbanks Census Area,240,0.0,0.0,False,,,Rural Area,
2697,AK,2,Dillingham,Dillingham Census Area,70,2376.0,4752.0,True,,,Rural Area,
2698,AK,2,Fairbanks North Star,Fairbanks North Star Borough,90,2117.0,0.0,True,21820.0,"Fairbanks, AK",Metropolitan Statistical Area,Central
2699,AK,2,Haines,Haines Borough,100,0.0,0.0,False,,,Rural Area,
2700,AK,2,Northwest Arctic,Northwest Arctic Borough,188,0.0,0.0,False,,,Rural Area,
2701,AK,2,Aleutians East,Aleutians East Borough,13,0.0,0.0,False,,,Rural Area,
2702,AK,2,Anchorage,Anchorage Municipality,20,233316.0,4230.0,True,11260.0,"Anchorage, AK",Metropolitan Statistical Area,Central
2703,AK,2,Yakutat,Yakutat City and Borough,282,0.0,0.0,False,,,Rural Area,
2704,AK,2,Juneau,Juneau City and Borough,110,30000.0,0.0,True,27940.0,"Juneau, AK",Micropolitan Statistical Area,Central
2705,AK,2,Yukon-Koyukuk,Yukon-Koyukuk Census Area,290,0.0,0.0,False,,,Rural Area,
2706,AK,2,Lake and Peninsula,Lake and Peninsula Borough,164,0.0,0.0,False,,,Rural Area,
2707,AK,2,Kenai Peninsula,Kenai Peninsula Borough,122,7414.0,0.0,True,,,Rural Area,
2708,AK,2,Denali,Denali Borough,68,0.0,0.0,False,,,Rural Area,
2709,AK,2,Kodiak Island,Kodiak Island Borough,150,0.0,0.0,False,,,Rural Area,
2710,AK,2,Wade Hampton,Wade Hampton Census Area,270,0.0,0.0,False,,,Rural Area,
2711,AK,2,Petersburg,Petersburg Census Area,195,0.0,0.0,False,,,Rural Area,
2712,AK,2,Skagway,Skagway Municipality,230,0.0,0.0,False,,,Rural Area,
2713,AK,2,Ketchikan Gateway,Ketchikan Gateway Borough,130,0.0,0.0,False,28540.0,"Ketchikan, AK",Micropolitan Statistical Area,Central
2714,AK,2,Aleutians West,Aleutians West Census Area,16,4364.0,4400.0,True,,,Rural Area,
2715,AK,2,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,198,0.0,0.0,False,,,Rural Area,
2716,AK,2,Sitka,Sitka City and Borough,220,0.0,0.0,False,,,Rural Area,
2717,AK,2,Wrangell,Wrangell City and Borough,275,0.0,0.0,False,,,Rural Area,
2718,AK,2,Hoonah-Angoon,Hoonah-Angoon Census Area,105,0.0,0.0,False,,,Rural Area,
2719,TX,48,San Saba,San Saba County,411,0.0,0.0,False,,,Rural Area,
2720,TX,48,Hidalgo,Hidalgo County,215,341216.0,17000.0,True,32580.0,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,Central
2721,TX,48,Garza,Garza County,169,3940.0,0.0,True,,,Rural Area,
2722,TX,48,Cherokee,Cherokee County,73,14620.0,0.0,True,27380.0,"Jacksonville, TX",Micropolitan Statistical Area,Central
2723,TX,48,Fannin,Fannin County,147,12026.0,0.0,True,,,Rural Area,
2724,TX,48,Burleson,Burleson County,51,5100.0,0.0,True,17780.0,"College Station-Bryan, TX",Metropolitan Statistical Area,Outlying
2725,TX,48,McLennan,McLennan County,309,174897.0,0.0,True,47380.0,"Waco, TX",Metropolitan Statistical Area,Central
2726,TX,48,Hardin,Hardin County,199,19220.0,0.0,True,13140.0,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,Outlying
2727,TX,48,Guadalupe,Guadalupe County,187,53370.0,0.0,True,41700.0,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Central
2728,TX,48,Fisher,Fisher County,151,0.0,0.0,False,,,Rural Area,
2729,TX,48,Karnes,Karnes County,255,350.0,0.0,True,,,Rural Area,
2730,TX,48,Motley,Motley County,345,100.0,0.0,True,,,Rural Area,
2731,TX,48,Bee,Bee County,25,830.0,0.0,True,13300.0,"Beeville, TX",Micropolitan Statistical Area,Central
2732,TX,48,La Salle,La Salle County,283,0.0,0.0,False,,,Rural Area,
2733,TX,48,Taylor,Taylor County,441,4653.0,0.0,True,10180.0,"Abilene, TX",Metropolitan Statistical Area,Central
2734,TX,48,San Jacinto,San Jacinto County,407,0.0,0.0,False,,,Rural Area,
2735,TX,48,Freestone,Freestone County,161,4840.0,0.0,True,,,Rural Area,
2736,TX,48,Montague,Montague County,337,0.0,0.0,False,,,Rural Area,
2737,TX,48,Throckmorton,Throckmorton County,447,0.0,0.0,False,,,Rural Area,
2738,TX,48,Jim Wells,Jim Wells County,249,1460.0,0.0,True,10860.0,"Alice, TX",Micropolitan Statistical Area,Central
2739,TX,48,Maverick,Maverick County,323,24000.0,0.0,True,20580.0,"Eagle Pass, TX",Micropolitan Statistical Area,Central
2740,TX,48,Kimble,Kimble County,267,0.0,0.0,False,,,Rural Area,
2741,TX,48,Gaines,Gaines County,165,0.0,0.0,False,,,Rural Area,
2742,TX,48,Wharton,Wharton County,481,22995.0,0.0,True,20900.0,"El Campo, TX",Micropolitan Statistical Area,Central
2743,TX,48,Marion,Marion County,315,2380.0,0.0,True,,,Rural Area,
2744,TX,48,Jack,Jack County,237,0.0,0.0,False,,,Rural Area,
2745,TX,48,Reagan,Reagan County,383,0.0,0.0,False,,,Rural Area,
2746,TX,48,Pecos,Pecos County,371,0.0,0.0,False,,,Rural Area,
2747,TX,48,Shackelford,Shackelford County,417,2790.0,0.0,True,,,Rural Area,
2748,TX,48,Martin,Martin County,317,0.0,0.0,False,33260.0,"Midland, TX",Metropolitan Statistical Area,Outlying
2749,TX,48,San Patricio,San Patricio County,409,31260.0,0.0,True,18580.0,"Corpus Christi, TX",Metropolitan Statistical Area,Central
2750,TX,48,Crane,Crane County,103,3628.0,0.0,True,,,Rural Area,
2751,TX,48,Titus,Titus County,449,0.0,0.0,False,34420.0,"Mount Pleasant, TX",Micropolitan Statistical Area,Central
2752,TX,48,Panola,Panola County,365,0.0,0.0,False,,,Rural Area,
2753,TX,48,Knox,Knox County,275,1820.0,0.0,True,,,Rural Area,
